시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션거래량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가
2026-03-16 14:09,스냅샷,B0164812,,,,43.96,56.0949,0.3986,0.8463,0.8102,0.285,,61,45.55,1,45.6,1,46.05,2,49,5,51.9,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.14,56.2185,0.3983,0.8462,0.8102,0.2857,,61,45.55,1,45.6,1,46.05,2,49,5,51.9,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.13,56.2145,0.3983,0.8462,0.8102,0.2857,,61,45.6,1,49,5,51.9,2,52,1,125.95,2,45.35,1,45.3,1,41.5,5,41.45,2,41.05,2,11,129,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.06,56.1667,0.3984,0.8463,0.8102,0.2854,,61,45.6,1,49,5,51.9,2,52,1,125.95,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,11,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.04,56.1467,0.3985,0.8463,0.8102,0.2853,,61,45.6,1,49,5,51.9,2,52,1,125.95,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,11,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.03,56.1428,0.3985,0.8463,0.8102,0.2853,,61,45.55,1,45.6,1,46,2,49,5,51.9,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.14,56.2185,0.3983,0.8462,0.8102,0.2857,,61,45.55,1,45.6,1,46,2,49,5,51.9,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.05,56.1547,0.3985,0.8463,0.8102,0.2853,,61,45.6,1,49,5,51.9,2,52,1,125.95,2,45.35,1,45.3,1,41.5,5,41.45,2,41.05,2,11,129,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.11,56.2025,0.3983,0.8462,0.8102,0.2856,,61,45.55,1,45.6,1,46,2,49,5,51.9,2,45.3,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.01,56.1308,0.3985,0.8463,0.8102,0.2852,,61,45.5,1,45.55,1,46,2,49,5,51.9,2,45.25,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140910,1131.94,21.02,1.82,300,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.13,56.2105,0.3983,0.8462,0.8102,0.2857,,61,45.5,1,45.55,1,46,2,49,5,51.9,2,45.2,1,45.15,1,41.5,5,41.45,2,41.05,2,14,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.97,56.1029,0.3986,0.8463,0.8102,0.2851,,61,45.5,1,45.55,1,46,2,49,5,51.9,2,45.2,1,45.15,1,41.5,5,41.45,2,41.05,2,14,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.97,56.1029,0.3986,0.8463,0.8102,0.2851,,61,45.5,1,45.55,1,46,2,49,5,51.9,2,45.2,1,45.15,1,41.5,5,41.45,2,41.05,2,14,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.99,56.1149,0.3986,0.8463,0.8102,0.2851,,61,45.4,1,45.45,1,46,2,49,5,51.9,2,45.15,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.04,56.1507,0.3985,0.8463,0.8102,0.2853,,61,45.45,1,49,5,51.9,2,52,1,125.95,2,45.15,1,41.5,5,41.45,2,41.05,2,37.8,1,11,128,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.01,56.1268,0.3985,0.8463,0.8102,0.2852,,61,45.45,1,49,5,51.9,2,52,1,125.95,2,45.15,1,41.5,5,41.45,2,41.05,2,37.8,1,11,128,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.04,56.1467,0.3985,0.8463,0.8102,0.2853,,61,45.4,1,45.45,1,45.85,2,49,5,51.9,2,45.1,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.99,56.1149,0.3986,0.8463,0.8102,0.2851,,61,45.4,1,45.45,1,45.85,2,49,5,51.9,2,45.15,1,45.1,1,41.5,5,41.45,2,41.05,2,14,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.99,56.1149,0.3986,0.8463,0.8102,0.2851,,61,45.4,1,45.45,1,45.85,2,49,5,51.9,2,45.15,1,45.1,1,41.5,5,41.45,2,41.05,2,14,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44,56.1228,0.3985,0.8463,0.8102,0.2852,,61,45.45,1,49,5,51.9,2,52,1,125.95,2,45.2,1,45.15,1,44.75,2,41.5,5,41.45,2,11,129,101,140920,1132.25,20.71,1.8,179,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.09,56.1866,0.3984,0.8463,0.8102,0.2855,,61,45.4,1,49,5,51.9,2,52,1,125.95,2,45.15,1,45.1,1,44.7,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.03,56.1428,0.3985,0.8463,0.8102,0.2853,,61,45.4,1,49,5,51.9,2,52,1,125.95,2,45.15,1,45.1,1,44.7,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,44.03,56.1428,0.3985,0.8463,0.8102,0.2853,,61,45.4,1,49,5,51.9,2,52,1,125.95,2,45.1,1,41.5,5,41.45,2,37.8,1,30,1,11,126,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.95,56.087,0.3986,0.8463,0.8102,0.285,,61,45.25,1,45.3,1,45.8,2,49,5,51.9,2,45,1,44.95,1,41.5,5,41.45,2,41.05,2,14,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.88,56.0391,0.3988,0.8464,0.8102,0.2847,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.81,55.9833,0.3989,0.8464,0.8102,0.2844,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.87,56.0311,0.3988,0.8464,0.8102,0.2847,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.85,56.0152,0.3988,0.8464,0.8102,0.2846,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45,1,41.5,5,41.45,2,37.8,1,30,1,11,126,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.77,55.9554,0.399,0.8464,0.8102,0.2842,,61,45.35,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.84,56.0072,0.3989,0.8464,0.8102,0.2845,,61,45.35,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,11,129,101,140930,1132.12,20.84,1.81,210,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.87,56.0272,0.3988,0.8464,0.8102,0.2846,,61,45.3,1,45.35,1,45.75,2,49,5,51.9,2,45.05,1,45,1,44.6,2,41.5,5,41.45,2,14,129,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.92,56.063,0.3987,0.8463,0.8102,0.2848,,61,45.2,1,45.25,1,45.75,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.74,55.9394,0.399,0.8464,0.8102,0.2841,,61,45.2,1,45.25,1,45.65,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.65,55.8715,0.3992,0.8465,0.8102,0.2838,,61,45.2,1,45.25,1,45.65,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,41.05,1,37.8,1,14,127,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.78,55.9673,0.399,0.8464,0.8102,0.2843,,61,45.15,1,45.2,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.82,55.9952,0.3989,0.8464,0.8102,0.2845,,61,45.1,1,45.15,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.71,55.9115,0.3991,0.8464,0.8102,0.284,,61,45.15,1,49,5,51.9,2,52,1,125.95,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,11,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.75,55.9434,0.399,0.8464,0.8102,0.2842,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.73,55.9314,0.3991,0.8464,0.8102,0.2841,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.74,55.9354,0.3991,0.8464,0.8102,0.2841,,61,45.15,1,49,5,51.9,2,52,1,125.95,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,11,129,101,140940,1132.16,20.8,1.8,173,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.78,55.9673,0.399,0.8464,0.8102,0.2843,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.6,55.8396,0.3993,0.8465,0.8102,0.2836,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.8,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.67,55.8875,0.3992,0.8465,0.8102,0.2838,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,44.8,1,41.5,5,41.45,2,41.05,2,14,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.67,55.8835,0.3992,0.8465,0.8102,0.2838,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,44.8,1,41.5,5,41.45,2,41.05,2,14,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.63,55.8596,0.3993,0.8465,0.8102,0.2837,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,44.8,1,41.5,5,41.45,2,41.05,2,14,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.62,55.8476,0.3993,0.8465,0.8102,0.2836,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,44.8,1,41.5,5,41.45,2,41.05,2,14,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.65,55.8715,0.3992,0.8465,0.8102,0.2838,,61,45.1,1,45.15,1,45.55,2,49,5,51.9,2,44.85,1,44.8,1,41.5,5,41.45,2,41.05,2,14,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.58,55.8236,0.3994,0.8465,0.8102,0.2835,,61,45.15,1,49,5,51.9,2,52,1,125.95,2,44.9,1,44.85,1,44.45,2,41.5,5,41.45,2,11,129,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.64,55.8675,0.3992,0.8465,0.8102,0.2837,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.71,55.9154,0.3991,0.8464,0.8102,0.284,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,140950,1132.03,20.93,1.82,242,1156.5
2026-03-16 14:09,스냅샷,B0164812,,,,43.71,55.9115,0.3991,0.8464,0.8102,0.284,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8955,0.3992,0.8465,0.8102,0.2839,,61,45.15,1,45.2,1,45.7,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.63,55.8596,0.3993,0.8465,0.8102,0.2837,,61,45.15,1,45.2,1,45.7,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.63,55.8596,0.3993,0.8465,0.8102,0.2837,,61,45.2,1,45.25,1,45.65,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8915,0.3992,0.8465,0.8102,0.2839,,61,45.1,1,45.15,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8915,0.3992,0.8465,0.8102,0.2839,,61,45.1,1,45.15,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8915,0.3992,0.8465,0.8102,0.2839,,61,45.1,1,45.15,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.57,55.8156,0.3994,0.8465,0.8102,0.2834,,61,45.1,1,45.15,1,45.65,2,49,5,51.9,2,44.85,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8915,0.3992,0.8465,0.8102,0.2839,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.77,55.9554,0.399,0.8464,0.8102,0.2842,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141000,1132.08,20.88,1.81,304,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.68,55.8955,0.3992,0.8465,0.8102,0.2839,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.74,55.9394,0.399,0.8464,0.8102,0.2841,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.66,55.8755,0.3992,0.8465,0.8102,0.2838,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.79,55.9753,0.3989,0.8464,0.8102,0.2843,,61,45.15,1,45.2,1,45.6,2,49,5,51.9,2,44.9,1,44.85,1,41.5,5,41.45,2,41.05,2,14,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.73,55.9274,0.3991,0.8464,0.8102,0.2841,,61,45.2,1,49,5,51.9,2,52,1,125.95,2,44.95,1,44.9,1,44.5,2,41.5,5,41.45,2,11,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.74,55.9394,0.399,0.8464,0.8102,0.2841,,61,45.25,1,49,5,51.9,2,52,1,125.95,2,44.95,1,44.9,1,44.5,2,41.5,5,41.45,2,11,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.78,55.9633,0.399,0.8464,0.8102,0.2843,,61,45.2,1,45.25,1,45.65,2,49,5,51.9,2,44.95,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.71,55.9154,0.3991,0.8464,0.8102,0.284,,61,45.2,1,45.25,1,45.65,2,49,5,51.9,2,44.95,1,44.9,1,41.5,5,41.45,2,41.05,2,14,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.71,55.9115,0.3991,0.8464,0.8102,0.284,,61,45.25,1,49,5,51.9,2,52,1,125.95,2,45,1,44.95,1,44.55,2,41.5,5,41.45,2,11,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.79,55.9713,0.399,0.8464,0.8102,0.2843,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.55,2,41.5,5,41.45,2,11,129,101,141010,1131.61,21.35,1.85,282,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.71,55.9115,0.3991,0.8464,0.8102,0.284,,61,45.3,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.55,2,41.5,5,41.45,2,11,129,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.79,55.9753,0.3989,0.8464,0.8102,0.2843,,61,45.35,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.55,2,41.5,5,41.45,2,11,129,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.82,55.9913,0.3989,0.8464,0.8102,0.2844,,61,45.35,1,49,5,51.9,2,52,1,125.95,2,45.05,1,45,1,44.55,2,41.5,5,41.45,2,11,129,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.74,55.9354,0.3991,0.8464,0.8102,0.2841,,61,45.25,1,45.35,1,45.7,2,49,5,51.9,2,45,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.72,55.9234,0.3991,0.8464,0.8102,0.284,,61,45.25,1,45.35,1,45.7,2,49,5,51.9,2,45,1,41.5,5,41.45,2,37.8,1,30,1,14,126,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.8,55.9793,0.3989,0.8464,0.8102,0.2844,,61,45.25,1,45.35,1,45.7,2,49,5,51.9,2,44.95,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.67,55.8835,0.3992,0.8465,0.8102,0.2838,,61,45.25,1,45.35,1,45.7,2,49,5,51.9,2,45,1,44.95,1,41.5,5,41.45,2,41.05,2,14,129,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.69,55.9035,0.3991,0.8464,0.8102,0.2839,,61,45.25,1,45.35,1,45.7,2,49,5,51.9,2,45,1,44.95,1,41.5,5,41.45,2,41.05,2,14,129,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.79,55.9713,0.399,0.8464,0.8102,0.2843,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.95,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.82,55.9913,0.3989,0.8464,0.8102,0.2844,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.95,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141020,1131.73,21.23,1.84,311,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.7,55.9075,0.3991,0.8464,0.8102,0.284,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.95,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141030,1131.77,21.19,1.84,224,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.83,55.9992,0.3989,0.8464,0.8102,0.2845,,61,45.2,1,45.25,1,45.7,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141030,1131.77,21.19,1.84,224,1156.5
2026-03-16 14:10,스냅샷,B0164812,,,,43.9,56.0511,0.3987,0.8464,0.8102,0.2848,,61,45.15,1,45.2,1,45.7,2,49,5,51.9,2,44.9,1,41.5,5,41.45,2,41.05,2,37.8,1,14,128,101,141030,1131.77,21.19,1.84,224,1156.5
