시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션거래량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가
2026-03-16 13:40,스냅샷,B0164812,,,,44.63,56.5645,0.3973,0.8459,0.8101,0.2877,,61,46.4,1,46.45,1,46.85,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.64,56.5764,0.3973,0.8459,0.8101,0.2877,,61,46.45,1,47.1,5,47.15,1,51.9,2,52,1,46.2,1,46.15,1,45.75,2,42.5,5,41.45,2,12,129,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.66,56.5884,0.3972,0.8459,0.8101,0.2878,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,46.15,1,45.75,2,42.5,5,41.45,2,14,129,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.64,56.5764,0.3973,0.8459,0.8101,0.2877,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,46.15,1,45.75,2,42.5,5,41.45,2,14,129,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.66,56.5844,0.3972,0.8459,0.8101,0.2878,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.2,1,46.15,1,45.75,2,42.5,5,41.45,2,15,129,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.75,56.6479,0.397,0.8458,0.8101,0.2881,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.63,56.5645,0.3973,0.8459,0.8101,0.2877,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.75,2,42.5,5,41.45,2,14,129,101,134020,1133.17,19.79,1.72,289,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.66,56.5844,0.3972,0.8459,0.8101,0.2878,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.75,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.75,56.6479,0.397,0.8458,0.8101,0.2881,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.75,56.6479,0.397,0.8458,0.8101,0.2881,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,14,126,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.73,56.636,0.3971,0.8459,0.8101,0.2881,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.62,56.5566,0.3973,0.8459,0.8101,0.2876,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.74,56.64,0.3971,0.8459,0.8101,0.2881,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.77,56.6678,0.397,0.8458,0.8101,0.2882,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.76,56.6559,0.397,0.8458,0.8101,0.2882,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,14,126,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.79,56.6757,0.397,0.8458,0.8101,0.2883,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,14,126,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.71,56.6241,0.3971,0.8459,0.8101,0.288,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,14,126,101,134030,1133.22,19.74,1.71,496,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.79,56.6757,0.397,0.8458,0.8101,0.2883,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.67,56.5923,0.3972,0.8459,0.8101,0.2878,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.67,56.5923,0.3972,0.8459,0.8101,0.2878,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.77,56.6678,0.397,0.8458,0.8101,0.2882,,61,46.45,1,46.5,1,47.1,5,47.15,1,47.55,2,46.2,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.68,56.6003,0.3972,0.8459,0.8101,0.2879,,61,46.5,1,47.1,5,47.15,1,47.55,2,51.9,2,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,14,129,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.69,56.6082,0.3972,0.8459,0.8101,0.2879,,61,46.65,1,47.1,5,47.15,1,47.55,2,51.9,2,46.35,1,46.3,1,45.8,2,42.5,5,41.45,2,14,129,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.74,56.64,0.3971,0.8459,0.8101,0.2881,,61,46.6,1,46.65,1,47.1,5,47.15,1,47.55,2,46.35,1,46.3,1,45.9,2,42.5,5,41.45,2,15,129,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.73,56.636,0.3971,0.8459,0.8101,0.2881,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.65,56.5804,0.3972,0.8459,0.8101,0.2877,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.75,56.6479,0.397,0.8458,0.8101,0.2881,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134040,1133.29,19.67,1.71,210,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.8,56.6876,0.3969,0.8458,0.8101,0.2883,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.63,56.5645,0.3973,0.8459,0.8101,0.2877,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.63,56.5685,0.3973,0.8459,0.8101,0.2877,,61,46.55,1,46.6,1,47,2,47.1,5,47.15,1,46.3,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.62,56.5606,0.3973,0.8459,0.8101,0.2876,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,15,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.62,56.5566,0.3973,0.8459,0.8101,0.2876,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,15,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.66,56.5884,0.3972,0.8459,0.8101,0.2878,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.2,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.64,56.5764,0.3973,0.8459,0.8101,0.2877,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,15,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.83,56.7035,0.3969,0.8458,0.8101,0.2884,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,15,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.83,56.7035,0.3969,0.8458,0.8101,0.2884,,61,46.5,1,46.55,1,47,2,47.1,5,47.15,1,46.25,1,46.2,1,45.8,2,42.5,5,41.45,2,15,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.78,56.6718,0.397,0.8458,0.8101,0.2883,,61,47.1,5,47.15,1,47.55,1,51.9,2,52,1,46.3,1,46.25,1,45.8,2,42.5,5,41.45,2,12,129,101,134050,1133.31,19.65,1.7,254,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.76,56.6598,0.397,0.8458,0.8101,0.2882,,61,46.6,1,47.1,5,47.15,1,47.55,2,51.9,2,46.3,1,46.25,1,45.8,2,42.5,5,41.45,2,14,129,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:40,스냅샷,B0164812,,,,44.83,56.7035,0.3969,0.8458,0.8101,0.2884,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.66,56.5884,0.3972,0.8459,0.8101,0.2878,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.81,56.6956,0.3969,0.8458,0.8101,0.2884,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.8,56.6837,0.3969,0.8458,0.8101,0.2883,,61,46.55,1,47.1,5,47.15,1,51.9,2,52,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,12,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.64,56.5764,0.3973,0.8459,0.8101,0.2877,,61,46.55,1,47.1,5,47.15,1,51.9,2,52,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,12,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.82,56.6995,0.3969,0.8458,0.8101,0.2884,,61,46.55,1,47.1,5,47.15,1,51.9,2,52,1,46.3,1,46.25,1,45.85,2,42.5,5,41.45,2,12,129,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.72,56.632,0.3971,0.8459,0.8101,0.288,,61,46.6,1,47.1,5,47.15,1,47.55,2,51.9,2,46.3,1,46.25,1,45.85,2,42.5,5,41.45,2,14,129,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.72,56.632,0.3971,0.8459,0.8101,0.288,,61,46.5,1,46.55,1,47.1,5,47.15,1,47.55,2,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.63,56.5685,0.3973,0.8459,0.8101,0.2877,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134100,1133.36,19.6,1.7,263,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.72,56.632,0.3971,0.8459,0.8101,0.288,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.74,56.64,0.3971,0.8459,0.8101,0.2881,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.66,56.5844,0.3972,0.8459,0.8101,0.2878,,61,46.5,1,46.55,1,46.95,2,47.1,5,47.15,1,46.25,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.8,56.6876,0.3969,0.8458,0.8101,0.2883,,61,46.45,1,46.5,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.81,56.6956,0.3969,0.8458,0.8101,0.2884,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.73,56.636,0.3971,0.8459,0.8101,0.2881,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.72,56.632,0.3971,0.8459,0.8101,0.288,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.72,56.6281,0.3971,0.8459,0.8101,0.288,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.8,56.6876,0.3969,0.8458,0.8101,0.2883,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.15,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.8,56.6876,0.3969,0.8458,0.8101,0.2883,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.1,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134110,1133.36,19.6,1.7,351,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.67,56.5923,0.3972,0.8459,0.8101,0.2878,,61,46.4,1,46.45,1,46.95,2,47.1,5,47.15,1,46.1,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.68,56.6042,0.3972,0.8459,0.8101,0.2879,,61,46.35,1,46.4,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.62,56.5606,0.3973,0.8459,0.8101,0.2876,,61,46.35,1,46.4,1,46.95,2,47.1,5,47.15,1,46.1,1,46.05,1,45.65,2,42.5,5,41.45,2,15,129,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.6,56.5486,0.3973,0.8459,0.8101,0.2876,,61,46.35,1,46.4,1,46.95,2,47.1,5,47.15,1,46.1,1,46.05,1,45.65,2,42.5,5,41.45,2,15,129,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.54,56.5049,0.3975,0.846,0.8101,0.2873,,61,46.35,1,46.4,1,46.95,2,47.1,5,47.15,1,46.1,1,46.05,1,45.65,2,42.5,5,41.45,2,15,129,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.59,56.5367,0.3974,0.846,0.8101,0.2875,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.57,56.5208,0.3974,0.846,0.8101,0.2874,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.66,56.5844,0.3972,0.8459,0.8101,0.2878,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.71,56.6201,0.3971,0.8459,0.8101,0.288,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.66,56.5844,0.3972,0.8459,0.8101,0.2878,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134120,1133.4,19.56,1.7,276,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.6,56.5486,0.3973,0.8459,0.8101,0.2876,,61,46.3,1,46.35,1,46.95,2,47.1,5,47.15,1,46.05,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.48,56.4572,0.3976,0.846,0.8101,0.287,,61,46.15,1,46.2,1,46.95,2,47.1,5,47.15,1,45.9,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.48,56.4572,0.3976,0.846,0.8101,0.287,,61,46.15,1,46.2,1,46.95,2,47.1,5,47.15,1,45.9,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.48,56.4572,0.3976,0.846,0.8101,0.287,,61,46.2,1,47.1,5,47.15,1,51.9,2,52,1,45.95,1,45.9,1,45.5,2,42.5,5,41.45,2,12,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.37,56.3817,0.3978,0.8461,0.8101,0.2866,,61,46.2,1,47.1,5,47.15,1,51.9,2,52,1,45.95,1,45.9,1,45.5,2,42.5,5,41.45,2,12,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.42,56.4214,0.3977,0.8461,0.8101,0.2868,,61,46.2,1,47.1,5,47.15,1,51.9,2,52,1,45.95,1,45.9,1,45.5,2,42.5,5,41.45,2,12,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.5,56.4771,0.3975,0.846,0.8101,0.2872,,61,46.15,1,46.2,1,46.6,2,47.1,5,47.15,1,45.9,1,42.5,5,41.45,2,37.8,1,30,1,15,126,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.32,56.3498,0.3979,0.8461,0.8102,0.2864,,61,46.15,1,47.1,5,47.15,1,51.9,2,52,1,45.9,1,45.85,1,45.4,2,42.5,5,41.45,2,12,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.42,56.4175,0.3977,0.8461,0.8101,0.2868,,61,46.15,1,47.1,5,47.15,1,51.9,2,52,1,45.9,1,45.85,1,45.4,2,42.5,5,41.45,2,12,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.46,56.4493,0.3976,0.846,0.8101,0.287,,61,46.2,1,47.1,5,47.15,1,47.55,2,51.9,2,45.9,1,45.85,1,45.4,2,42.5,5,41.45,2,14,129,101,134130,1133.31,19.65,1.7,236,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.47,56.4532,0.3976,0.846,0.8101,0.287,,61,46.1,1,47.1,5,47.15,1,51.9,2,52,1,45.8,1,42.5,5,41.45,2,37.8,1,30,1,12,126,101,134140,1133.29,19.67,1.71,184,1156.5
2026-03-16 13:41,스냅샷,B0164812,,,,44.41,56.4095,0.3977,0.8461,0.8101,0.2868,,61,46.1,1,47.1,5,47.15,1,51.9,2,52,1,45.8,1,42.5,5,41.45,2,37.8,1,30,1,12,126,101,134140,1133.29,19.67,1.71,184,1156.5
