시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션거래량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가
2026-03-17 14:18:03,스냅샷,B0164850,141628,39.40,1,40.77,52.9231,0.3957,0.8672,0.8630,0.2690,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141803,852.06,25.23,3.05,4,853.40
2026-03-17 14:18:04,스냅샷,B0164850,141628,39.40,1,40.59,52.7885,0.3960,0.8670,0.8627,0.2682,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141804,851.72,24.89,3.01,2,853.40
2026-03-17 14:18:05,스냅샷,B0164850,141628,39.40,1,40.66,52.8439,0.3959,0.8671,0.8628,0.2685,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141805,851.86,25.03,3.03,2,853.40
2026-03-17 14:18:06,스냅샷,B0164850,141628,39.40,1,40.64,52.8241,0.3959,0.8671,0.8628,0.2684,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141806,851.81,24.98,3.02,1,853.40
2026-03-17 14:18:07,스냅샷,B0164850,141628,39.40,1,40.75,52.9073,0.3958,0.8671,0.8629,0.2689,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141807,852.02,25.19,3.05,3,853.40
2026-03-17 14:18:08,스냅샷,B0164850,141628,39.40,1,40.64,52.8241,0.3959,0.8671,0.8628,0.2684,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141808,851.81,24.98,3.02,2,853.40
2026-03-17 14:18:09,스냅샷,B0164850,141628,39.40,1,40.64,52.8241,0.3959,0.8671,0.8628,0.2684,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.90,1,38.85,1,38.70,1,38.60,3,38.35,2,33,36,201,141809,851.81,24.98,3.02,6,853.40
2026-03-17 14:18:10,스냅샷,B0164850,141628,39.40,1,40.66,52.8400,0.3959,0.8671,0.8628,0.2685,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.85,1,38.70,1,38.60,3,38.35,2,37.35,1,33,35,201,141810,851.85,25.02,3.03,6,853.40
2026-03-17 14:18:11,스냅샷,B0164850,141628,39.40,1,40.70,52.8677,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.85,1,38.70,1,38.60,3,38.35,2,37.35,1,33,35,201,141811,851.92,25.09,3.03,5,853.40
2026-03-17 14:18:12,스냅샷,B0164850,141628,39.40,1,40.74,52.8993,0.3958,0.8671,0.8629,0.2688,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.85,1,38.70,1,38.60,3,38.35,2,37.35,1,33,35,201,141812,852.00,25.17,3.04,7,853.40
2026-03-17 14:18:13,스냅샷,B0164850,141628,39.40,1,40.64,52.8281,0.3959,0.8671,0.8628,0.2684,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.85,5,38.85,1,38.70,1,38.60,3,38.35,2,37.35,1,33,35,201,141813,851.82,24.99,3.02,1,853.40
2026-03-17 14:18:14,스냅샷,B0164850,141628,39.40,1,40.76,52.9152,0.3958,0.8671,0.8629,0.2689,,1014,39.10,1,39.15,1,39.50,3,39.55,9,39.85,5,38.85,1,38.70,1,38.60,3,38.35,2,37.35,1,33,35,201,141814,852.04,25.21,3.05,2,853.40
2026-03-17 14:18:15,스냅샷,B0164850,141628,39.40,1,40.75,52.9112,0.3958,0.8671,0.8629,0.2689,,1014,39.10,1,39.15,1,39.50,3,39.55,9,39.85,5,38.70,1,38.60,3,38.35,2,37.35,1,36.50,2,33,34,201,141815,852.03,25.20,3.05,1,853.40
2026-03-17 14:18:16,스냅샷,B0164850,141628,39.40,1,40.62,52.8083,0.3960,0.8670,0.8628,0.2683,,1014,39.10,1,39.15,1,39.50,3,39.55,9,39.85,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,33,36,201,141816,851.77,24.94,3.02,6,853.40
2026-03-17 14:18:17,스냅샷,B0164850,141628,39.40,1,40.71,52.8756,0.3958,0.8671,0.8629,0.2687,,1014,39.10,1,39.15,1,39.50,3,39.55,9,39.85,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,33,36,201,141817,851.94,25.11,3.04,2,853.40
2026-03-17 14:18:18,스냅샷,B0164850,141628,39.40,1,40.66,52.8400,0.3959,0.8671,0.8628,0.2685,,1014,39.10,1,39.15,1,39.50,3,39.55,9,39.85,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,33,36,201,141818,851.85,25.02,3.03,2,853.40
2026-03-17 14:18:19,스냅샷,B0164850,141628,39.40,1,40.69,52.8637,0.3958,0.8671,0.8629,0.2686,,1014,39.05,1,39.10,1,39.50,3,39.55,9,39.85,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,33,36,201,141819,851.91,25.08,3.03,1,853.40
2026-03-17 14:18:20,스냅샷,B0164850,141628,39.40,1,40.70,52.8677,0.3958,0.8671,0.8629,0.2687,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,32,36,201,141820,851.92,25.09,3.03,2,853.40
2026-03-17 14:18:21,스냅샷,B0164850,141628,39.40,1,40.76,52.9152,0.3958,0.8671,0.8629,0.2689,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,32,36,201,141821,852.04,25.21,3.05,2,853.40
2026-03-17 14:18:22,스냅샷,B0164850,141628,39.40,1,40.67,52.8479,0.3959,0.8671,0.8628,0.2685,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,32,36,201,141822,851.87,25.04,3.03,1,853.40
2026-03-17 14:18:23,스냅샷,B0164850,141628,39.40,1,40.68,52.8558,0.3959,0.8671,0.8628,0.2686,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.80,1,38.75,1,38.70,1,38.60,3,38.35,2,32,36,201,141823,851.89,25.06,3.03,5,853.40
2026-03-17 14:18:24,스냅샷,B0164850,141628,39.40,1,40.76,52.9191,0.3957,0.8671,0.8629,0.2689,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141824,852.05,25.22,3.05,1,853.40
2026-03-17 14:18:25,스냅샷,B0164850,141628,39.40,1,40.73,52.8954,0.3958,0.8671,0.8629,0.2688,,1014,39.10,1,39.50,3,39.55,9,39.85,5,39.90,5,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141825,851.99,25.16,3.04,2,853.40
2026-03-17 14:18:26,스냅샷,B0164850,141628,39.40,1,40.68,52.8598,0.3959,0.8671,0.8629,0.2686,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141826,851.90,25.07,3.03,2,853.40
2026-03-17 14:18:27,스냅샷,B0164850,141628,39.40,1,40.69,52.8637,0.3958,0.8671,0.8629,0.2686,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141827,851.91,25.08,3.03,2,853.40
2026-03-17 14:18:28,스냅샷,B0164850,141628,39.40,1,40.67,52.8518,0.3959,0.8671,0.8628,0.2686,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141828,851.88,25.05,3.03,3,853.40
2026-03-17 14:18:29,스냅샷,B0164850,141628,39.40,1,40.71,52.8756,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.85,1,38.80,1,38.70,3,38.60,3,37.35,1,32,36,201,141829,851.94,25.11,3.04,1,853.40
2026-03-17 14:18:30,스냅샷,B0164850,141628,39.40,1,40.71,52.8795,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,32,36,201,141830,851.95,25.12,3.04,3,853.40
2026-03-17 14:18:31,스냅샷,B0164850,141628,39.40,1,40.66,52.8400,0.3959,0.8671,0.8628,0.2685,,1014,39.15,1,39.50,3,39.55,5,39.85,5,39.90,9,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,32,36,201,141831,851.85,25.02,3.03,2,853.40
2026-03-17 14:18:32,스냅샷,B0164850,141628,39.40,1,40.65,52.8360,0.3959,0.8671,0.8628,0.2685,,1014,39.15,1,39.50,3,39.55,5,39.80,5,39.90,9,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,32,36,201,141832,851.84,25.01,3.02,2,853.40
2026-03-17 14:18:33,스냅샷,B0164850,141628,39.40,1,40.68,52.8598,0.3959,0.8671,0.8629,0.2686,,1014,39.15,1,39.50,3,39.55,5,39.80,5,39.90,9,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,32,36,201,141833,851.90,25.07,3.03,2,853.40
2026-03-17 14:18:34,스냅샷,B0164850,141628,39.40,1,40.70,52.8716,0.3958,0.8671,0.8629,0.2687,,1014,39.20,1,39.50,3,39.55,5,39.80,5,39.90,9,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,32,36,201,141834,851.93,25.10,3.04,1,853.40
2026-03-17 14:18:35,스냅샷,B0164850,141628,39.40,1,40.78,52.9310,0.3957,0.8672,0.8630,0.2690,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,33,36,201,141835,852.08,25.25,3.05,3,853.40
2026-03-17 14:18:36,스냅샷,B0164850,141628,39.40,1,40.85,52.9864,0.3956,0.8672,0.8631,0.2693,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,3,38.60,3,37.35,1,33,36,201,141836,852.22,25.39,3.07,2,853.40
2026-03-17 14:18:37,스냅샷,B0164850,141628,39.40,1,40.74,52.9033,0.3958,0.8671,0.8629,0.2689,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.85,1,38.70,1,38.60,3,38.40,2,37.35,1,33,35,201,141837,852.01,25.18,3.05,2,853.40
2026-03-17 14:18:38,스냅샷,B0164850,141628,39.40,1,40.82,52.9627,0.3957,0.8672,0.8630,0.2692,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.85,1,38.70,1,38.60,3,38.40,2,37.35,1,33,35,201,141838,852.16,25.33,3.06,3,853.40
2026-03-17 14:18:39,스냅샷,B0164850,141628,39.40,1,40.86,52.9943,0.3956,0.8672,0.8631,0.2694,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.85,1,38.70,1,38.60,3,38.40,2,37.35,1,33,35,201,141839,852.24,25.41,3.07,3,853.40
2026-03-17 14:18:40,스냅샷,B0164850,141628,39.40,1,40.64,52.8241,0.3959,0.8671,0.8628,0.2684,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.85,1,38.70,1,38.60,3,38.40,2,37.35,1,33,35,201,141840,851.81,24.98,3.02,1,853.40
2026-03-17 14:18:41,스냅샷,B0164850,141628,39.40,1,40.70,52.8716,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141841,851.93,25.10,3.04,2,853.40
2026-03-17 14:18:42,스냅샷,B0164850,141628,39.40,1,40.70,52.8677,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141842,851.92,25.09,3.03,3,853.40
2026-03-17 14:18:43,스냅샷,B0164850,141628,39.40,1,40.69,52.8637,0.3958,0.8671,0.8629,0.2686,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141843,851.91,25.08,3.03,3,853.40
2026-03-17 14:18:44,스냅샷,B0164850,141628,39.40,1,40.71,52.8756,0.3958,0.8671,0.8629,0.2687,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141844,851.94,25.11,3.04,1,853.40
2026-03-17 14:18:45,스냅샷,B0164850,141628,39.40,1,40.76,52.9191,0.3957,0.8671,0.8629,0.2689,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141845,852.05,25.22,3.05,6,853.40
2026-03-17 14:18:46,스냅샷,B0164850,141628,39.40,1,40.75,52.9073,0.3958,0.8671,0.8629,0.2689,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141847,852.02,25.19,3.05,2,853.40
2026-03-17 14:18:47,스냅샷,B0164850,141628,39.40,1,40.77,52.9270,0.3957,0.8672,0.8630,0.2690,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.40,2,33,36,201,141848,852.07,25.24,3.05,3,853.40
2026-03-17 14:18:48,스냅샷,B0164850,141628,39.40,1,40.82,52.9587,0.3957,0.8672,0.8630,0.2692,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141849,852.15,25.32,3.06,3,853.40
2026-03-17 14:18:49,스냅샷,B0164850,141628,39.40,1,40.85,52.9864,0.3956,0.8672,0.8631,0.2693,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141850,852.22,25.39,3.07,2,853.40
2026-03-17 14:18:50,스냅샷,B0164850,141628,39.40,1,40.80,52.9429,0.3957,0.8672,0.8630,0.2691,,1014,39.20,1,39.25,1,39.50,3,39.55,9,39.80,5,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,33,36,201,141851,852.11,25.28,3.06,1,853.40
2026-03-17 14:18:51,스냅샷,B0164850,141628,39.40,1,40.79,52.9389,0.3957,0.8672,0.8630,0.2691,,1014,39.20,1,39.25,1,39.50,3,39.55,9,39.80,5,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,33,36,201,141852,852.10,25.27,3.06,1,853.40
2026-03-17 14:18:52,스냅샷,B0164850,141628,39.40,1,40.80,52.9429,0.3957,0.8672,0.8630,0.2691,,1014,39.20,1,39.25,1,39.50,3,39.55,9,39.80,5,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,33,36,201,141853,852.11,25.28,3.06,3,853.40
2026-03-17 14:18:53,스냅샷,B0164850,141628,39.40,1,40.71,52.8756,0.3958,0.8671,0.8629,0.2687,,1014,39.20,1,39.25,1,39.50,3,39.55,9,39.80,5,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,33,36,201,141854,851.94,25.11,3.04,1,853.40
2026-03-17 14:18:54,스냅샷,B0164850,141628,39.40,1,40.79,52.9350,0.3957,0.8672,0.8630,0.2690,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,33,36,201,141855,852.09,25.26,3.06,2,853.40
2026-03-17 14:18:55,스냅샷,B0164850,141628,39.40,1,40.80,52.9429,0.3957,0.8672,0.8630,0.2691,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,33,36,201,141856,852.11,25.28,3.06,3,853.40
2026-03-17 14:18:56,스냅샷,B0164850,141628,39.40,1,40.77,52.9270,0.3957,0.8672,0.8630,0.2690,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,33,36,201,141857,852.07,25.24,3.05,4,853.40
2026-03-17 14:18:57,스냅샷,B0164850,141628,39.40,1,40.88,53.0062,0.3956,0.8672,0.8631,0.2694,,1014,39.20,1,39.50,3,39.55,9,39.80,5,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,32,36,201,141858,852.27,25.44,3.08,5,853.40
2026-03-17 14:18:58,스냅샷,B0164850,141628,39.40,1,40.77,52.9270,0.3957,0.8672,0.8630,0.2690,,1014,39.20,1,39.50,3,39.55,9,39.80,5,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,32,36,201,141859,852.07,25.24,3.05,33,853.40
2026-03-17 14:18:59,스냅샷,B0164850,141628,39.40,1,40.77,52.9270,0.3957,0.8672,0.8630,0.2690,,1014,39.20,1,39.50,3,39.55,9,39.80,5,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,32,36,201,141900,852.07,25.24,3.05,4,853.40
2026-03-17 14:19:00,스냅샷,B0164850,141628,39.40,1,40.82,52.9587,0.3957,0.8672,0.8630,0.2692,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,33,36,201,141901,852.15,25.32,3.06,3,853.40
2026-03-17 14:19:01,스냅샷,B0164850,141628,39.40,1,40.81,52.9508,0.3957,0.8672,0.8630,0.2691,,1014,39.15,1,39.20,1,39.50,3,39.55,9,39.80,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,33,36,201,141902,852.13,25.30,3.06,6,853.40
2026-03-17 14:19:02,스냅샷,B0164850,141628,39.40,1,40.84,52.9745,0.3956,0.8672,0.8630,0.2693,,1014,39.20,1,39.50,3,39.55,9,39.80,5,39.90,5,38.90,1,38.85,1,38.70,1,38.60,3,38.45,2,32,36,201,141903,852.19,25.36,3.07,1,853.40
2026-03-17 14:19:03,스냅샷,B0164850,141628,39.40,1,40.82,52.9627,0.3957,0.8672,0.8630,0.2692,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141904,852.16,25.33,3.06,5,853.40
2026-03-17 14:19:04,스냅샷,B0164850,141628,39.40,1,40.83,52.9666,0.3957,0.8672,0.8630,0.2692,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141905,852.17,25.34,3.06,3,853.40
2026-03-17 14:19:05,스냅샷,B0164850,141628,39.40,1,40.83,52.9666,0.3957,0.8672,0.8630,0.2692,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141906,852.17,25.34,3.06,2,853.40
2026-03-17 14:19:06,스냅샷,B0164850,141628,39.40,1,40.66,52.8439,0.3959,0.8671,0.8628,0.2685,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141907,851.86,25.03,3.03,1,853.40
2026-03-17 14:19:07,스냅샷,B0164850,141628,39.40,1,40.85,52.9824,0.3956,0.8672,0.8630,0.2693,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141908,852.21,25.38,3.07,2,853.40
2026-03-17 14:19:08,스냅샷,B0164850,141628,39.40,1,40.88,53.0062,0.3956,0.8672,0.8631,0.2694,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,38.95,1,38.90,1,38.70,3,38.60,3,37.35,1,32,36,201,141909,852.27,25.44,3.08,2,853.40
2026-03-17 14:19:09,스냅샷,B0164850,141628,39.40,1,40.86,52.9943,0.3956,0.8672,0.8631,0.2694,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,39.00,1,38.95,1,38.70,3,38.60,3,37.35,1,32,36,201,141910,852.24,25.41,3.07,2,853.40
2026-03-17 14:19:10,스냅샷,B0164850,141628,39.40,1,40.91,53.0260,0.3955,0.8673,0.8631,0.2695,,1014,39.25,1,39.50,3,39.55,5,39.80,5,39.90,9,39.00,1,38.95,1,38.70,3,38.60,3,37.35,1,32,36,201,141911,852.32,25.49,3.08,2,853.40
2026-03-17 14:19:11,스냅샷,B0164850,141628,39.40,1,40.89,53.0141,0.3956,0.8672,0.8631,0.2695,,1014,39.30,1,39.50,3,39.55,5,39.80,5,39.90,9,39.00,1,38.95,1,38.70,3,38.60,3,37.35,1,32,36,201,141912,852.29,25.46,3.08,9,853.40
2026-03-17 14:19:12,스냅샷,B0164850,141628,39.40,1,40.89,53.0141,0.3956,0.8672,0.8631,0.2695,,1014,39.30,1,39.50,3,39.55,5,39.80,5,39.90,9,39.00,1,38.95,1,38.70,3,38.60,3,37.35,1,32,36,201,141912,852.29,25.46,3.08,9,853.40
2026-03-17 14:19:13,스냅샷,B0164850,141628,39.40,1,40.83,52.9706,0.3956,0.8672,0.8630,0.2692,,1014,39.30,1,39.50,3,39.55,5,39.80,5,39.90,9,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,32,36,201,141914,852.18,25.35,3.07,1,853.40
2026-03-17 14:19:14,스냅샷,B0164850,141628,39.40,1,40.86,52.9903,0.3956,0.8672,0.8631,0.2693,,1014,39.30,1,39.50,3,39.55,5,39.80,5,39.90,9,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,32,36,201,141915,852.23,25.40,3.07,2,853.40
2026-03-17 14:19:15,스냅샷,B0164850,141628,39.40,1,40.86,52.9903,0.3956,0.8672,0.8631,0.2693,,1014,39.30,1,39.50,3,39.55,5,39.80,5,39.90,9,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,32,36,201,141916,852.23,25.40,3.07,1,853.40
2026-03-17 14:19:16,스냅샷,B0164850,141628,39.40,1,40.86,52.9903,0.3956,0.8672,0.8631,0.2693,,1014,39.35,1,39.40,1,39.50,3,39.55,9,39.80,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,33,36,201,141917,852.23,25.40,3.07,2,853.40
2026-03-17 14:19:17,스냅샷,B0164850,141628,39.40,1,40.79,52.9350,0.3957,0.8672,0.8630,0.2690,,1014,39.35,1,39.40,1,39.50,3,39.55,9,39.80,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,33,36,201,141918,852.09,25.26,3.06,2,853.40
2026-03-17 14:19:18,스냅샷,B0164850,141628,39.40,1,40.69,52.8637,0.3958,0.8671,0.8629,0.2686,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,33,36,201,141919,851.91,25.08,3.03,4,853.40
2026-03-17 14:19:19,스냅샷,B0164850,141628,39.40,1,40.84,52.9745,0.3956,0.8672,0.8630,0.2693,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,33,36,201,141920,852.19,25.36,3.07,2,853.40
2026-03-17 14:19:20,스냅샷,B0164850,141628,39.40,1,40.63,52.8162,0.3959,0.8670,0.8628,0.2684,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,32,36,201,141921,851.79,24.96,3.02,4,853.40
2026-03-17 14:19:21,스냅샷,B0164850,141628,39.40,1,40.75,52.9112,0.3958,0.8671,0.8629,0.2689,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.05,1,39.00,1,38.70,3,38.60,3,37.35,1,32,36,201,141922,852.03,25.20,3.05,1,853.40
2026-03-17 14:19:22,스냅샷,B0164850,141628,39.40,1,40.75,52.9073,0.3958,0.8671,0.8629,0.2689,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.10,1,39.05,1,38.70,3,38.60,3,37.35,1,32,36,201,141923,852.02,25.19,3.05,2,853.40
2026-03-17 14:19:23,스냅샷,B0164850,141628,39.40,1,40.79,52.9389,0.3957,0.8672,0.8630,0.2691,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,38.70,1,38.60,5,37.35,1,36.50,2,33,35,201,141924,852.10,25.27,3.06,3,853.40
2026-03-17 14:19:24,스냅샷,B0164850,141628,39.40,1,40.84,52.9785,0.3956,0.8672,0.8630,0.2693,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,38.70,1,38.60,5,37.35,1,36.50,2,33,35,201,141925,852.20,25.37,3.07,14,853.40
2026-03-17 14:19:25,스냅샷,B0164850,141628,39.40,1,40.88,53.0062,0.3956,0.8672,0.8631,0.2694,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,38.70,1,38.60,5,37.35,1,36.50,2,33,35,201,141926,852.27,25.44,3.08,6,853.40
2026-03-17 14:19:26,스냅샷,B0164850,141628,39.40,1,40.88,53.0022,0.3956,0.8672,0.8631,0.2694,,1014,39.30,1,39.35,1,39.50,3,39.55,9,39.80,5,39.05,1,38.70,1,38.60,5,37.35,1,36.50,2,33,35,201,141927,852.26,25.43,3.08,3,853.40
2026-03-17 14:19:27,스냅샷,B0164850,141628,39.40,1,40.82,52.9627,0.3957,0.8672,0.8630,0.2692,,1014,39.40,1,39.50,3,39.55,5,39.80,5,39.90,9,39.05,1,38.70,1,38.60,5,37.35,1,36.50,2,32,35,201,141928,852.16,25.33,3.06,2,853.40
2026-03-17 14:19:28,스냅샷,B0164850,141628,39.40,1,40.66,52.8439,0.3959,0.8671,0.8628,0.2685,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.00,1,38.95,1,38.75,3,38.70,1,38.25,2,32,36,201,141929,851.86,25.03,3.03,4,853.40
2026-03-17 14:19:29,스냅샷,B0164850,141628,39.40,1,40.82,52.9587,0.3957,0.8672,0.8630,0.2692,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.00,1,38.95,1,38.75,3,38.70,1,38.25,2,32,36,201,141930,852.15,25.32,3.06,2,853.40
2026-03-17 14:19:30,스냅샷,B0164850,141628,39.40,1,40.92,53.0378,0.3955,0.8673,0.8631,0.2696,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.05,1,39.00,1,38.75,3,38.70,3,37.35,1,32,36,201,141931,852.35,25.52,3.09,2,853.40
2026-03-17 14:19:31,스냅샷,B0164850,141628,39.40,1,40.81,52.9508,0.3957,0.8672,0.8630,0.2691,,1014,39.35,1,39.50,3,39.55,9,39.80,5,39.90,5,39.05,1,39.00,1,38.75,3,38.70,3,37.35,1,32,36,201,141932,852.13,25.30,3.06,2,853.40
