시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션거래량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가,1초체결량,체결방향,매수주도체결량,매도주도체결량
2026-03-23 12:42:27,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,,,,,,,,,,,,,,,,,,,,,,,201,124227,811.32,51.18,5.93,1,829.96,0,NONE,0,0
2026-03-23 12:42:28,스냅샷,B0164815,,,,31.23,49.9931,0.4783,0.7173,0.9510,0.1842,,267,,,,,,,,,,,,,,,,,,,,,,,201,124228,811.16,51.34,5.95,3,829.96,0,NONE,0,0
2026-03-23 12:42:29,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,,,,,,,,,,,,,,,,,,,,,,,201,124229,811.32,51.18,5.93,7,829.96,0,NONE,0,0
2026-03-23 12:42:30,스냅샷,B0164815,,,,31.15,49.9118,0.4784,0.7171,0.9508,0.1839,,267,,,,,,,,,,,,,,,,,,,,,,,201,124230,810.99,51.51,5.97,5,829.96,0,NONE,0,0
2026-03-23 12:42:31,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,,,,,,,,,,,,,,,,,,,,,,,201,124231,811.32,51.18,5.93,2,829.96,0,NONE,0,0
2026-03-23 12:42:32,스냅샷,B0164815,,,,31.23,49.9883,0.4783,0.7173,0.9510,0.1842,,267,,,,,,,,,,,,,,,,,,,,,,,201,124232,811.15,51.35,5.95,13,829.96,0,NONE,0,0
2026-03-23 12:42:33,스냅샷,B0164815,,,,31.29,50.0457,0.4782,0.7174,0.9512,0.1844,,267,,,,,,,,,,,,,,,,,,,,,,,201,124233,811.27,51.23,5.94,2,829.96,0,NONE,0,0
2026-03-23 12:42:34,스냅샷,B0164815,,,,31.26,50.0218,0.4783,0.7173,0.9511,0.1843,,267,,,,,,,,,,,,,,,,,,,,,,,201,124234,811.22,51.28,5.95,2,829.96,0,NONE,0,0
2026-03-23 12:42:35,스냅샷,B0164815,,,,31.30,50.0553,0.4782,0.7174,0.9512,0.1845,,267,,,,,,,,,,,,,,,,,,,,,,,201,124235,811.29,51.21,5.94,1,829.96,0,NONE,0,0
2026-03-23 12:42:36,스냅샷,B0164815,,,,31.22,49.9788,0.4783,0.7172,0.9510,0.1841,,267,,,,,,,,,,,,,,,,,,,,,,,201,124236,811.13,51.37,5.96,2,829.96,0,NONE,0,0
2026-03-23 12:42:37,스냅샷,B0164815,,,,31.31,50.0696,0.4782,0.7174,0.9512,0.1845,,267,,,,,,,,,,,,,,,,,,,,,,,201,124237,811.32,51.18,5.93,2,829.96,0,NONE,0,0
2026-03-23 12:42:38,스냅샷,B0164815,,,,31.11,49.8783,0.4784,0.7171,0.9507,0.1837,,267,,,,,,,,,,,,,,,,,,,,,,,201,124238,810.92,51.58,5.98,15,829.96,0,NONE,0,0
