시간,데이터유형,옵션코드,옵션체결시간,옵션현재가,옵션누적거래량,옵션체결수량,옵션이론가,옵션IV,옵션델타,옵션감마,옵션세타,옵션베가,옵션로,옵션미결제약정,옵션매도호가1,옵션매도잔량1,옵션매도호가2,옵션매도잔량2,옵션매도호가3,옵션매도잔량3,옵션매도호가4,옵션매도잔량4,옵션매도호가5,옵션매도잔량5,옵션매수호가1,옵션매수잔량1,옵션매수호가2,옵션매수잔량2,옵션매수호가3,옵션매수잔량3,옵션매수호가4,옵션매수잔량4,옵션매수호가5,옵션매수잔량5,옵션총매도잔량,옵션총매수잔량,지수코드,지수체결시간,지수현재가,지수전일대비,지수등락률,지수거래량,지수시가,1초체결량,체결방향,매수주도체결량,매도주도체결량
2026-03-26 11:50:08,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115007,810.48,28.22,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:50:09,스냅샷,B0164830,,,65,,22.78,42.1029,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115008,810.59,28.11,3.35,3,829.60,0,NONE,0,0
2026-03-26 11:50:10,스냅샷,B0164830,,,65,,22.71,42.0231,0.4988,0.6414,1.0440,0.1304,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115009,810.43,28.27,3.37,9,829.60,0,NONE,0,0
2026-03-26 11:50:11,스냅샷,B0164830,,,65,,22.80,42.1229,0.4990,0.6419,1.0448,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115010,810.63,28.07,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:50:12,스냅샷,B0164830,,,65,,22.87,42.2127,0.4991,0.6423,1.0456,0.1311,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115011,810.81,27.89,3.33,4,829.60,0,NONE,0,0
2026-03-26 11:50:13,스냅샷,B0164830,,,65,,22.79,42.1129,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115012,810.61,28.09,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:50:14,스냅샷,B0164830,,,65,,22.75,42.0680,0.4989,0.6416,1.0444,0.1306,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115013,810.52,28.18,3.36,5,829.60,0,NONE,0,0
2026-03-26 11:50:15,스냅샷,B0164830,,,65,,22.87,42.2077,0.4991,0.6423,1.0455,0.1310,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115014,810.80,27.90,3.33,2,829.60,0,NONE,0,0
2026-03-26 11:50:16,스냅샷,B0164830,,,65,,22.81,42.1379,0.4990,0.6419,1.0450,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115015,810.66,28.04,3.34,2,829.60,0,NONE,0,0
2026-03-26 11:50:17,스냅샷,B0164830,,,65,,22.81,42.1429,0.4990,0.6420,1.0450,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115016,810.67,28.03,3.34,2,829.60,0,NONE,0,0
2026-03-26 11:50:18,스냅샷,B0164830,,,65,,22.80,42.1229,0.4990,0.6419,1.0448,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115017,810.63,28.07,3.35,15,829.60,0,NONE,0,0
2026-03-26 11:50:19,스냅샷,B0164830,,,65,,22.82,42.1479,0.4990,0.6420,1.0450,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115018,810.68,28.02,3.34,1,829.60,0,NONE,0,0
2026-03-26 11:50:20,스냅샷,B0164830,,,65,,22.85,42.1828,0.4990,0.6422,1.0453,0.1310,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115019,810.75,27.95,3.33,2,829.60,0,NONE,0,0
2026-03-26 11:50:21,스냅샷,B0164830,,,65,,22.78,42.0980,0.4989,0.6418,1.0446,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115020,810.58,28.12,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:50:22,스냅샷,B0164830,,,65,,22.78,42.1079,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115021,810.60,28.10,3.35,6,829.60,0,NONE,0,0
2026-03-26 11:50:23,스냅샷,B0164830,,,65,,22.67,41.9732,0.4988,0.6411,1.0436,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115022,810.33,28.37,3.38,19,829.60,0,NONE,0,0
2026-03-26 11:50:24,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115023,810.48,28.22,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:50:25,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115024,810.48,28.22,3.36,1,829.60,0,NONE,0,0
2026-03-26 11:50:26,스냅샷,B0164830,,,65,,22.77,42.0930,0.4989,0.6417,1.0446,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115025,810.57,28.13,3.35,9,829.60,0,NONE,0,0
2026-03-26 11:50:27,스냅샷,B0164830,,,65,,22.78,42.1029,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115026,810.59,28.11,3.35,11,829.60,0,NONE,0,0
2026-03-26 11:50:28,스냅샷,B0164830,,,65,,22.81,42.1379,0.4990,0.6419,1.0450,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115027,810.66,28.04,3.34,3,829.60,0,NONE,0,0
2026-03-26 11:50:29,스냅샷,B0164830,,,65,,22.83,42.1578,0.4990,0.6420,1.0451,0.1309,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115028,810.70,28.00,3.34,2,829.60,0,NONE,0,0
2026-03-26 11:50:30,스냅샷,B0164830,,,65,,22.67,41.9782,0.4988,0.6412,1.0436,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115029,810.34,28.36,3.38,13,829.60,0,NONE,0,0
2026-03-26 11:50:31,스냅샷,B0164830,,,65,,22.70,42.0131,0.4988,0.6413,1.0439,0.1304,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115030,810.41,28.29,3.37,15,829.60,0,NONE,0,0
2026-03-26 11:50:32,스냅샷,B0164830,,,65,,22.64,41.9383,0.4987,0.6410,1.0433,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115031,810.26,28.44,3.39,9,829.60,0,NONE,0,0
2026-03-26 11:50:33,스냅샷,B0164830,,,65,,22.63,41.9284,0.4987,0.6409,1.0432,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115032,810.24,28.46,3.39,8,829.60,0,NONE,0,0
2026-03-26 11:50:34,스냅샷,B0164830,,,65,,22.56,41.8436,0.4986,0.6405,1.0425,0.1298,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115033,810.07,28.63,3.41,9,829.60,0,NONE,0,0
2026-03-26 11:50:35,스냅샷,B0164830,,,65,,22.65,41.9533,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115034,810.29,28.41,3.39,24,829.60,0,NONE,0,0
2026-03-26 11:50:36,스냅샷,B0164830,,,65,,22.60,41.8935,0.4986,0.6407,1.0429,0.1300,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115035,810.17,28.53,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:50:37,스냅샷,B0164830,,,65,,22.62,41.9184,0.4987,0.6409,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115036,810.22,28.48,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:50:38,스냅샷,B0164830,,,65,,22.57,41.8536,0.4986,0.6406,1.0426,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115037,810.09,28.61,3.41,3,829.60,0,NONE,0,0
2026-03-26 11:50:39,스냅샷,B0164830,,,65,,22.57,41.8586,0.4986,0.6406,1.0426,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115038,810.10,28.60,3.41,1,829.60,0,NONE,0,0
2026-03-26 11:50:40,스냅샷,B0164830,,,65,,22.57,41.8536,0.4986,0.6406,1.0426,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115039,810.09,28.61,3.41,2,829.60,0,NONE,0,0
2026-03-26 11:50:41,스냅샷,B0164830,,,65,,22.64,41.9333,0.4987,0.6409,1.0432,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115040,810.25,28.45,3.39,3,829.60,0,NONE,0,0
2026-03-26 11:50:42,스냅샷,B0164830,,,65,,22.57,41.8536,0.4986,0.6406,1.0426,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115041,810.09,28.61,3.41,1,829.60,0,NONE,0,0
2026-03-26 11:50:43,스냅샷,B0164830,,,65,,22.65,41.9483,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115042,810.28,28.42,3.39,29,829.60,0,NONE,0,0
2026-03-26 11:50:44,스냅샷,B0164830,,,65,,22.64,41.9433,0.4987,0.6410,1.0433,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115043,810.27,28.43,3.39,8,829.60,0,NONE,0,0
2026-03-26 11:50:45,스냅샷,B0164830,,,65,,22.62,41.9184,0.4987,0.6409,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115044,810.22,28.48,3.40,8,829.60,0,NONE,0,0
2026-03-26 11:50:46,스냅샷,B0164830,,,65,,22.62,41.9084,0.4987,0.6408,1.0430,0.1300,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115045,810.20,28.50,3.40,7,829.60,0,NONE,0,0
2026-03-26 11:50:47,스냅샷,B0164830,,,65,,22.62,41.9134,0.4987,0.6408,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115046,810.21,28.49,3.40,2,829.60,0,NONE,0,0
2026-03-26 11:50:48,스냅샷,B0164830,,,65,,22.66,41.9583,0.4987,0.6411,1.0435,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115047,810.30,28.40,3.39,1,829.60,0,NONE,0,0
2026-03-26 11:50:49,스냅샷,B0164830,,,65,,22.62,41.9134,0.4987,0.6408,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115048,810.21,28.49,3.40,2,829.60,0,NONE,0,0
2026-03-26 11:50:50,스냅샷,B0164830,,,65,,22.67,41.9782,0.4988,0.6412,1.0436,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115049,810.34,28.36,3.38,4,829.60,0,NONE,0,0
2026-03-26 11:50:51,스냅샷,B0164830,,,65,,22.55,41.8286,0.4986,0.6404,1.0424,0.1298,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115050,810.04,28.66,3.42,3,829.60,0,NONE,0,0
2026-03-26 11:50:52,스냅샷,B0164830,,,65,,22.59,41.8835,0.4986,0.6407,1.0428,0.1300,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115051,810.15,28.55,3.40,3,829.60,0,NONE,0,0
2026-03-26 11:50:53,스냅샷,B0164830,,,65,,22.69,41.9932,0.4988,0.6412,1.0437,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115052,810.37,28.33,3.38,2,829.60,0,NONE,0,0
2026-03-26 11:50:54,스냅샷,B0164830,,,65,,22.59,41.8735,0.4986,0.6406,1.0427,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115053,810.13,28.57,3.41,3,829.60,0,NONE,0,0
2026-03-26 11:50:55,스냅샷,B0164830,,,65,,22.65,41.9533,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115054,810.29,28.41,3.39,3,829.60,0,NONE,0,0
2026-03-26 11:50:56,스냅샷,B0164830,,,65,,22.59,41.8785,0.4986,0.6407,1.0428,0.1299,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115055,810.14,28.56,3.41,462,829.60,0,NONE,0,0
2026-03-26 11:50:57,스냅샷,B0164830,,,65,,22.67,41.9683,0.4987,0.6411,1.0435,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115056,810.32,28.38,3.38,5,829.60,0,NONE,0,0
2026-03-26 11:50:58,스냅샷,B0164830,,,65,,22.68,41.9882,0.4988,0.6412,1.0437,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115057,810.36,28.34,3.38,1,829.60,0,NONE,0,0
2026-03-26 11:50:59,스냅샷,B0164830,,,65,,22.62,41.9184,0.4987,0.6409,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115058,810.22,28.48,3.40,9,829.60,0,NONE,0,0
2026-03-26 11:51:00,스냅샷,B0164830,,,65,,22.62,41.9184,0.4987,0.6409,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115059,810.22,28.48,3.40,1,829.60,0,NONE,0,0
2026-03-26 11:51:01,스냅샷,B0164830,,,65,,22.65,41.9533,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115100,810.29,28.41,3.39,6,829.60,0,NONE,0,0
2026-03-26 11:51:02,스냅샷,B0164830,,,65,,22.62,41.9084,0.4987,0.6408,1.0430,0.1300,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115101,810.20,28.50,3.40,2,829.60,0,NONE,0,0
2026-03-26 11:51:03,스냅샷,B0164830,,,65,,22.62,41.9134,0.4987,0.6408,1.0431,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115102,810.21,28.49,3.40,4,829.60,0,NONE,0,0
2026-03-26 11:51:04,스냅샷,B0164830,,,65,,22.66,41.9583,0.4987,0.6411,1.0435,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115103,810.30,28.40,3.39,3,829.60,0,NONE,0,0
2026-03-26 11:51:05,스냅샷,B0164830,,,65,,22.63,41.9284,0.4987,0.6409,1.0432,0.1301,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115104,810.24,28.46,3.39,4,829.60,0,NONE,0,0
2026-03-26 11:51:06,스냅샷,B0164830,,,65,,22.70,42.0032,0.4988,0.6413,1.0438,0.1304,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115105,810.39,28.31,3.38,12,829.60,0,NONE,0,0
2026-03-26 11:51:07,스냅샷,B0164830,,,65,,22.71,42.0231,0.4988,0.6414,1.0440,0.1304,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115106,810.43,28.27,3.37,1,829.60,0,NONE,0,0
2026-03-26 11:51:08,스냅샷,B0164830,,,65,,22.67,41.9683,0.4987,0.6411,1.0435,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115107,810.32,28.38,3.38,2,829.60,0,NONE,0,0
2026-03-26 11:51:09,스냅샷,B0164830,,,65,,22.74,42.0580,0.4989,0.6416,1.0443,0.1305,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115108,810.50,28.20,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:51:10,스냅샷,B0164830,,,65,,22.65,41.9483,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115110,810.28,28.42,3.39,1,829.60,0,NONE,0,0
2026-03-26 11:51:11,스냅샷,B0164830,,,65,,22.69,41.9932,0.4988,0.6412,1.0437,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115111,810.37,28.33,3.38,10,829.60,0,NONE,0,0
2026-03-26 11:51:12,스냅샷,B0164830,,,65,,22.69,41.9932,0.4988,0.6412,1.0437,0.1303,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115111,810.37,28.33,3.38,10,829.60,0,NONE,0,0
2026-03-26 11:51:13,스냅샷,B0164830,,,65,,22.65,41.9533,0.4987,0.6410,1.0434,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115113,810.29,28.41,3.39,0,829.60,0,NONE,0,0
2026-03-26 11:51:14,스냅샷,B0164830,,,65,,22.66,41.9633,0.4987,0.6411,1.0435,0.1302,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115114,810.31,28.39,3.39,4,829.60,0,NONE,0,0
2026-03-26 11:51:15,스냅샷,B0164830,,,65,,22.79,42.1179,0.4989,0.6418,1.0448,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115115,810.62,28.08,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:51:16,스냅샷,B0164830,,,65,,22.78,42.1079,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115116,810.60,28.10,3.35,7,829.60,0,NONE,0,0
2026-03-26 11:51:17,스냅샷,B0164830,,,65,,22.77,42.0880,0.4989,0.6417,1.0445,0.1306,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115117,810.56,28.14,3.36,2,829.60,0,NONE,0,0
2026-03-26 11:51:18,스냅샷,B0164830,,,65,,22.78,42.1079,0.4989,0.6418,1.0447,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115118,810.60,28.10,3.35,5,829.60,0,NONE,0,0
2026-03-26 11:51:19,스냅샷,B0164830,,,65,,22.80,42.1229,0.4990,0.6419,1.0448,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115119,810.63,28.07,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:51:20,스냅샷,B0164830,,,65,,22.80,42.1329,0.4990,0.6419,1.0449,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115120,810.65,28.05,3.34,3,829.60,0,NONE,0,0
2026-03-26 11:51:21,스냅샷,B0164830,,,65,,22.86,42.1928,0.4990,0.6422,1.0454,0.1310,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115121,810.77,27.93,3.33,2,829.60,0,NONE,0,0
2026-03-26 11:51:22,스냅샷,B0164830,,,65,,22.80,42.1329,0.4990,0.6419,1.0449,0.1308,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115122,810.65,28.05,3.34,2,829.60,0,NONE,0,0
2026-03-26 11:51:23,스냅샷,B0164830,,,65,,22.79,42.1179,0.4989,0.6418,1.0448,0.1307,,1426,27.85,5,27.90,1,28.60,1,29.45,1,29.95,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,64,27,201,115123,810.62,28.08,3.35,2,829.60,0,NONE,0,0
2026-03-26 11:51:24,스냅샷,B0164830,,,65,,22.72,42.0331,0.4988,0.6414,1.0441,0.1305,,1426,27.70,5,28.60,1,29.95,2,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115124,810.45,28.25,3.37,9,829.60,0,NONE,0,0
2026-03-26 11:51:25,스냅샷,B0164830,,,65,,22.72,42.0381,0.4988,0.6415,1.0441,0.1305,,1426,27.40,5,28.60,1,29.95,2,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115125,810.46,28.24,3.37,3,829.60,0,NONE,0,0
2026-03-26 11:51:26,스냅샷,B0164830,,,65,,22.72,42.0381,0.4988,0.6415,1.0441,0.1305,,1426,27.20,5,28.60,1,29.95,2,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,62,27,201,115126,810.46,28.24,3.37,2,829.60,0,NONE,0,0
2026-03-26 11:51:27,스냅샷,B0164830,,,65,,22.81,42.1379,0.4990,0.6419,1.0450,0.1308,,1426,26.90,3,28.60,1,29.95,2,31.20,1,32.15,2,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,60,27,201,115127,810.66,28.04,3.34,3,829.60,0,NONE,0,0
2026-03-26 11:51:28,스냅샷,B0164830,,,65,,22.75,42.0680,0.4989,0.6416,1.0444,0.1306,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115128,810.52,28.18,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:51:29,스냅샷,B0164830,,,65,,22.74,42.0531,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115129,810.49,28.21,3.36,4,829.60,0,NONE,0,0
2026-03-26 11:51:30,스냅샷,B0164830,,,65,,22.73,42.0481,0.4989,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115130,810.48,28.22,3.36,11,829.60,0,NONE,0,0
2026-03-26 11:51:31,스냅샷,B0164830,,,65,,22.73,42.0431,0.4988,0.6415,1.0442,0.1305,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115131,810.47,28.23,3.37,14,829.60,0,NONE,0,0
2026-03-26 11:51:32,스냅샷,B0164830,,,65,,22.80,42.1279,0.4990,0.6419,1.0449,0.1308,,1426,28.55,5,28.60,1,29.00,1,29.95,2,31.20,1,24.55,5,24.50,1,24.10,1,23.50,1,21.00,1,63,27,201,115132,810.64,28.06,3.35,4,829.60,0,NONE,0,0
